id	url	status	source_id	source_name	posted_date	due_date	updated_date
pr37600038	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-ha-dong-55m2-5-tang-mat-tien-7m-hon-7-ty-dep-o-ngay-thang-may-10m-ra-pr37600038	1	1	batdongsan.com.vn	2025-06-12	2025-06-22	2025-06-22
pr43257260	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/doc-quyen-quy-hang-dep-gia-tot-nhat-dai-lo-ban-mai-dan-phuong-lh-pr43257260	1	1	batdongsan.com.vn	2025-06-14	2025-06-29	2025-06-22
pr43311586	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/sieu-hiem-6-tang-x-55m2-x-mat-tien-4-5m-x-2-mat-thoang-kinh-doanh-dinh-10m-ra-mat-23ty-pr43311586	1	1	batdongsan.com.vn	2025-06-20	2025-06-30	2025-06-22
pr42249308	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/sieu-re-ban-3pn-2wc-tai-9-3-ty-117m2-hai-ba-trung-ha-noi-pr42249308	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr43277083	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-phuong-my-dinh-1/toa-chdv-dt-120m-x-7-tang-doanh-thu-150tr-thang-gia-26-5-ty-pr43277083	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr40113138	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-chuyen-nhuong-nhanh-can-song-lap-sao-bien-142m2-du-an-lam-pr40113138	1	1	batdongsan.com.vn	2025-06-16	2025-07-01	2025-06-22
pr43124979	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-tan-trieu-xa-tan-trieu/chu-can-ban-gap-ccmn-7-tang-10-phong-khep-kin-doanh-thu-400tr-nam-gia-chi-10-5-ty-pr43124979	1	1	batdongsan.com.vn	2025-06-17	2025-06-27	2025-06-22
pr43292515	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-pho-pho-vong-phuong-dong-tam-prj-chung-cu-229-pho-vong/ban-229-quan-hai-ba-trung-120m-3-ngu-2-ve-sinh-pr43292515	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr43290549	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-mo-lao-prj-lang-viet-kieu-chau-au-euroland/chinh-chu-ban-191m2-tang-trung-4pn-3vs-goc-ntcb-cua-tn-ban-cong-db-gia-re-nhat-du-an-pr43290549	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr40490052	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/hot-c-b-c-80m2-huong-dong-nam-tong-tien-re-nhat-du-vi-tri-dep-co-thg-may-pr40490052	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr43289626	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-mat-pho-pho-cau-coc-phuong-tay-mo/ban-np-4pn-tai-45m2-13-5-ty-dep-nhieu-tien-ich-chinh-chu-ha-noi-pr43289626	1	1	batdongsan.com.vn	2025-06-18	2025-06-28	2025-06-22
pr43281915	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/toi-chu-ban-3-ngu-100m2-toa-17t11-a-nha-moi-dep-gia-7-ty-pr43281915	1	1	batdongsan.com.vn	2025-06-17	2025-06-27	2025-06-22
pr43214421	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-khuong-dinh-phuong-khuong-trung/ban-41m2-11-2-ty-tai-thanh-xuan-ha-noi-pr43214421	1	1	batdongsan.com.vn	2025-06-21	2025-07-01	2025-06-22
pr43231268	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-gap-giam-3-ty-o-to-tranh-kd-pho-long-bien-dt-110-m-3-t-mt-5-4-m-gia-17-ty-9-pr43231268	1	1	batdongsan.com.vn	2025-06-22	2025-07-02	2025-06-22
pr43267433	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-pho-khuc-thua-du-phuong-dich-vong/ban-quan-cau-giay-55m-5tang-10-3-ty-co-bot-phan-lo-o-to-qua-cua-pr43267433	1	1	batdongsan.com.vn	2025-06-15	2025-06-30	2025-06-22
pr42842444	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-huynh-tan-phat-phuong-thach-ban-1/-60m2-mt11m-6-g-gia-13-9-ty-gara-o-to-thang-may-ve-o-ngay-pr42842444	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr43317698	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-xa-van-noi/ban-73m2-ta-thon-nhi-dong-anh-ha-pr43317698	1	1	batdongsan.com.vn	2025-06-20	2025-06-30	2025-06-22
pr43111169	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/sap-het-6-can-ngoai-giao-doc-quyen-dan-phuong-gia-chi-159tr-m-mua-xong-loi-ngay-1-ty-pr43111169	1	1	batdongsan.com.vn	2025-05-29	2025-06-28	2025-06-22
pr43317787	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-dai-mo-phuong-dai-mo/ban-dan-xay-50m-5-tang-dep-so-do-chinh-chu-pr43317787	1	1	batdongsan.com.vn	2025-06-20	2025-06-30	2025-06-22
pr43237224	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-phuc-dong-phuong-phuc-dong/khu-phan-lo-918-dt-50m-mt-3-8m-8-2-ti-pr43237224	1	1	batdongsan.com.vn	2025-06-12	2025-06-22	2025-06-22
