title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà riêng tại đường Nguyễn Trãi	pr42518241	50.0	4.5	11.5	0000	6	4	Cơ bản	2	20.9878924154263	105.800656221554	Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại xã Tân Triều	pr42572407	58.0	4.0	10.15	1100	15	15	Đầy đủ	2	20.9728500051765	105.799065167202	Xã Tân Triều, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán đất tại phường Láng Hạ	pr42621182	64.0	4.4	19.0	0000	0	0		2	21.0158884666633	105.812062740018	Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mặt phố tại đường Nguyễn Chính	pr42358666	40.0	4.5	10.0	0000	4	0		2	20.9812316278163	105.847745941128	Đường Nguyễn Chính, Phường Thịnh Liệt, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất tại đường Vỏ Làng	pr42584843	86.0	4.0	14.0	0110	0	0		2	21.1620692147897	105.819785300214	Đường Vỏ Làng, Xã Tàm Xá, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42649424	38.0	0.0	7.35	0000	4	5	Đầy đủ	2	21.0460236669681	105.799145730854	Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại phố Phố Huế	pr42616532	35.0	0.0	12.8	0000	4	4		2	21.0111674133689	105.853061093064	Phố Phố Huế, Phường Phố Huế, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Sơn	pr42582766	65.0	0.0	11.0	0000	0	0	Đầy đủ	2	21.0457011268268	105.880817282528	Đường Nguyễn Sơn, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại phường Mỗ Lao	pr42627658	70.0	0.0	15.0	0000	0	0		-1	20.9847064281038	105.784757905422	Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Kim Giang	pr42607944	60.0	0.0	11.0	0100	18	18	Đầy đủ	2	20.9791757291746	105.821112796504	Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Đê La Thành	pr42655425	57.0	6.0	9.5	1000	2	2		2	21.0164896173277	105.83247063146	Ngõ 766, Đường Đê La Thành, Phường Giảng Võ, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Vân Canh	pr40887118	100.0	0.0	15.0	0110	0	0		-1	21.04203974471	105.73145402333132	Dự án Khu đô thị Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại phố Linh Lang	pr42616506	76.0	0.0	18.9	0110	19	19	Đầy đủ	2	21.0346820219766	105.809963255304	Phố Linh Lang, Phường Cống Vị, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Lạc Long Quân	pr42580843	41.0	4.2	8.0	1001	3	3	Đầy đủ	2	21.0557615828995	105.808862195455	Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại phố Vũ Tông Phan	pr42631538	52.0	4.0	15.9	0001	4	4		2	20.9980346596311	105.817505123065	Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Thái Hà	pr42626554	61.0	4.5	12.5	0000	9	9	Đầy đủ	2	21.0127648995735	105.820262403022	Ngõ 41, Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Lê Thanh Nghị	pr42450604	56.0	5.7	16.5	0000	6	5	Đầy đủ	2	21.0019282149043	105.846852892834	Ngõ 37, Phố Lê Thanh Nghị, Phường Bách Khoa, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Đàm Quang Trung	pr41160516	50.0	4.0	9.0	0000	4	4	Đầy đủ ầy đủ full nội thất bàn ghế, giường tủ, điều hòa nóng lạnh thiết bị vs cao cấp.	2	21.0320240556181	105.900759695227	Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phố Phương Mai	pr42653243	70.0	5.0	22.5	0110	15	15	Đầy đủ	2	21.0009266947237	105.839128023529	Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại N05 - KDT Đông Nam Trần Duy Hưng	pr42497553	185.0	0.0	15.0	0000	3	3	Đầy đủ	2	21.007292217965954	105.80123455322808	Dự án N05 Trần Duy Hưng, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Phúc Lợi	pr36424528	75.0	6.0	15.3	0000	5	5	Nội thất cao cấp nội thất cao cấp.	2	21.0387726	105.9346688	Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Lạc Long Quân	pr42599861	110.0	8.0	17.0	0000	0	0		2	21.0742083284435	105.813175156871	Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại phố Tôn Đức Thắng	pr42626517	36.0	3.7	11.8	0000	4	5		2	21.0265483119709	105.833766577483	Phố Tôn Đức Thắng, Phường Cát Linh, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Tư Đình	pr42634496	45.0	4.0	12.7	0011	3	5	Đầy đủ	2	21.0288571022739	105.884087807594	Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại D’. El Dorado II	pr38966024	76.0	0.0	7.0	0000	2	2	Đầy đủ	2	21.07075309753418	105.8095703125	Dự án D’. El Dorado II, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Căn hộ chung cư tại Sunshine Riverside	pr42014541	98.4	0.0	7.6	0000	3	2	Đầy đủ	2	21.0839791669141	105.812156441063	Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại đường Trung Oai	pr42579611	71.7	4.2	9.1059	0000	0	0		-1	21.1413790147783	105.824511638311	Đường Trung Oai, Xã Tiên Dương, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Khương Trung	pr42617474	60.0	0.0	19.0	0000	5	0		2	20.9955890031074	105.817516182918	Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Trần Cung	pr42602634	60.0	4.0	11.0	0000	0	0		2	21.0501758576439	105.790131551268	Phố Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại xã Vân Hòa	pr42636058	1080.0	20.0	7.128	0000	0	0		2	21.0800654494395	105.41379880097	Xã Vân Hòa, Ba Vì, Hà Nội	Ba Vì	Hà Nội
Nhà riêng tại phường Cầu Dền	pr42577425	45.0	4.5	8.1	0000	4	3	Đầy đủ	2	21.0060632128481	105.850193535615	Phường Cầu Dền, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	pr42618115	45.0	4.0	16.8	0000	4	6	Đầy đủ	2	21.044032511221	105.809897368376	Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại phố Cầu Cốc	pr42197459	64.0	4.0	8.7	0000	5	3	Cơ bản	2	20.9999975590086	105.742273386169	Phố Cầu Cốc, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn Khánh Toàn	pr42526212	45.0	4.0	16.6	0000	4	4		2	21.0368118560978	105.801758158499	Đường Nguyễn Khánh Toàn, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường 32	pr41313784	61.0	0.0	8.723	0000	0	0		2	21.0625155536221	105.721263194215	Đường 32, Xã Kim Chung, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Khương Trung	pr42522626	50.0	0.0	9.95	0000	4	3		2	20.9939731265921	105.817196348361	Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Căn hộ chung cư tại The Manor - Hà Nội	pr42610167	100.0	0.0	8.5	0000	3	2	Đầy đủ - nội thất full đồ, cao cấp sẵn ở. - Nội thất full đồ, cao cấp sẵn ở. - Nội thất full đồ, cao cấp sẵn ở.	2	21.014306337850098	105.7752621405172	Dự án The Manor, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	pr42621160	40.0	3.5	14.3	0000	4	4		2	21.0414471918887	105.786467264938	Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm	pr42641698	160.0	5.5	28.5	0000	6	0		-1	21.0026280701592	105.963826257499	Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Xuân La	pr42604372	38.0	3.5	12.5	0000	3	5		-1	21.0646301831443	105.806398746283	Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Ngọc Thụy	pr41629861	110.0	5.5	21.4	0000	0	0		2	21.0500695480548	105.866644851288	Ngõ 264, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường 800A	pr42635898	52.0	4.5	19.5	0000	6	6	Đầy đủ	2	21.0419370616349	105.800864901166	Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Hào Nam	pr42615723	39.0	4.0	8.35	0000	4	3	Đầy đủ	2	21.0252940907648	105.827718519513	Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Tựu Liệt	pr42442175	54.0	0.0	8.4	0000	6	4		2	20.9536667947063	105.835317396148	Đường Tựu Liệt, Xã Tam Hiệp, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán đất tại đường Đông Dư	pr42622789	60.0	3.9	7.92	0000	0	0		2	20.9773386907352	105.913579891332	Đường Đông Dư, Xã Bát Tràng, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán đất tại đường Giang Biên	pr42401110	40.0	4.3	8.9	0110	0	0		2	21.0628897025025	105.91832395919	Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Âu Cơ	pr42175473	41.0	3.7	7.3	0001	6	5	Đầy đủ	2	21.0740611621639	105.824035218838	Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại phố Trần Cung	pr42355422	81.0	0.0	17.5	0000	0	0		2	21.0473946303669	105.790188785837	Phố Trần Cung, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Quỳnh Lôi	pr42530345	120.0	11.0	18.7	0000	0	0		2	21.0027729603669	105.855476346657	Ngõ Quỳnh, Đường Quỳnh Lôi, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Văn Linh	pr41550361	99.0	9.0	12.771	0000	0	0		2	21.0403536010574	105.898163297453	Đường Nguyễn Văn Linh, Phường Phúc Đồng, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phường Đội Cấn	pr42596078	63.0	6.0	15.2	0000	5	5	Cơ bản	2	21.0346838834108	105.826121826399	Phường Đội Cấn, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính	pr42592154	130.0	0.0	9.5	0000	3	2		2	21.00845357847647	105.80276745969918	Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại 6th Element	pr42522570	166.0	0.0	17.5	0110	4	3	Đầy đủ	2	21.059832879733303	105.80434667803618	Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Bạch Đằng	pr42148872	48.3	4.2	16.0	0000	4	3		2	21.0139008309017	105.866084811379	Đường Bạch Đằng, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Sơn	pr40695610	58.6	7.6	10.5	0000	0	0		-1	21.0456361	105.8807065	Đường Nguyễn Sơn, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Bình Minh Garden	pr40930096	75.6	4.5	16.2	0011	4	4	Không nội thất	2	21.0688263774501	105.88829483625	Dự án Bình Minh Garden, Đường Đức Giang, Phường Đức Giang, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại xã An Khánh	pr42141347	78.0	0.0	11.7	0000	0	0		-1	20.9982434643392	105.722081374382	Xã An Khánh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Đào Tấn	pr42622189	63.0	0.0	12.5	0000	14	14	Đầy đủ	2	21.0323686545365	105.809047915634	Đường Đào Tấn, Phường Liễu Giai, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Vũ Trọng Khánh	pr42551577	45.0	3.1	11.0	0000	6	4	Đầy đủ	2	20.9835394420735	105.78270222136	Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Vân Canh	pr42377222	175.0	0.0	23.0	0000	0	0		2	21.041008634973497	105.73282582960788	Dự án Khu đô thị Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại phố Vạn Phúc	pr42598719	65.0	6.0	14.8	0000	0	0		2	20.9751840251548	105.78655455574	Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại xã Phú Cát	pr42605911	400.0	0.0	11.6	0000	0	0		-1	20.9745345906367	105.552371708796	Phú Cát, Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Nhà riêng tại phường Yên Hòa	pr42572250	50.0	4.2	10.0	0000	5	7	Đầy đủ	2	21.022480827768	105.795321912274	Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Shophouse, nhà phố thương mại tại Khai Sơn City	pr42313788	99.2	6.2	27.5	0110	5	3	Không nội thất.	2	21.05226842399653	105.88481943903676	Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Nguyên Hồng	pr41614592	65.0	6.0	23.19	0000	5	6	Đầy đủ	2	21.0161094212756	105.809826332378	Đường Nguyên Hồng, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại đường Lương Thế Vinh	pr42654130	91.5	5.6	20.5	0000	0	0		2	20.9902365574994	105.79689570888	Đường Lương Thế Vinh, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Trần Quang Diệu	pr42636933	60.0	6.0	23.8	0000	6	6	Đầy đủ	2	21.0156599388085	105.824698374516	Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Bà Triệu	pr38143677	52.0	4.0	11.5	0000	1	1	Đầy đủ	2	20.9701474	105.780309	Phố Bà Triệu, Phường Hà Cầu, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Vinhomes West Point	pr42116645	96.2	0.0	8.5	0110	3	2	Đầy đủ	2	21.011294933962205	105.7868147212654	Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất tại xã Kim Nỗ	pr42647739	240.0	12.0	24.0	0000	0	0		2	21.1360466715766	105.798020291324	Xã Kim Nỗ, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42595967	55.0	4.5	17.5	0000	4	6	Đầy đủ	2	21.032011905325	105.799708141876	Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ngọc Hồi	pr42608329	61.0	5.5	11.5	0000	4	4	Đầy đủ	2	20.9361732065328	105.84544555904	Đường Ngọc Hồi, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà biệt thự, liền kề tại Xanh Villas	pr42618655	290.0	10.0	14.5	0000	4	0		2	20.9903515234434	105.499994087956	Dự án Xanh Villas, Đường Đại lộ Thăng Long, Xã Tiến Xuân, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại đường Nguyễn Khang	pr42578477	69.0	0.0	10.0	0000	10	6	Đầy đủ	2	21.027777451638	105.798761444101	Đường Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Cổ Điển	pr42617549	86.0	4.8	8.8	0000	3	3		2	21.1098935335811	105.790347834509	Đường Cổ Điển, Xã Võng La, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại Khu nhà ở Thạch Bàn	pr42647674	40.0	0.0	9.0	0000	0	0		2	21.019058664211435	105.90641107849405	Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại xã Dục Tú	pr41100344	106.6	5.0	7.2	0000	0	0		2	21.1140594312482	105.896955374198	Thôn Phúc Hậu, Xã Dục Tú, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Chung cư mini, căn hộ dịch vụ tại đường Tô Vĩnh Diện	pr42644734	80.0	0.0	21.5	0000	21	21	Đầy đủ	2	20.999728652816	105.820903704496	Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Cừ	pr40482023	52.0	4.1	15.0	0000	3	4	Đầy đủ full nội thất An Cường.	2	21.0438304	105.8723803	Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Cầu Diễn	pr42514882	35.0	4.0	7.2	0000	4	5	Cơ bản	2	21.0480182829814	105.745341839475	Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Trung Liệt	pr42647962	68.0	5.0	16.8	0000	7	6	Đầy đủ	2	21.0157473955984	105.820768514157	Phố Trung Liệt, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Hà Trì 1	pr42300474	51.0	5.0	8.0	0000	0	0		2	20.9639317640151	105.78323934556	Ngách 25, Đường Hà Trì 1, Phường Hà Cầu, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại xã Liên Hà	pr42540829	88.0	5.0	9.2	0000	0	0		2	21.1443576485322	105.897652718149	Xã Liên Hà, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Ngọc Lâm	pr41644938	45.0	0.0	7.0	0000	3	3	Đầy đủ.	2	21.0466421586243	105.871548222234	Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại An Bình City	pr42366045	81.9	0.0	7.2	0001	3	2	Đầy đủ	2	21.04949348649745	105.77880667905598	Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất tại đường Tây Sơn	pr42571132	80.0	0.0	12.0	0000	0	0		-1	21.0084601266895	105.823846287568	Đường Tây Sơn, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Lê Đức Thọ	pr42581842	58.0	0.0	13.2	0000	3	0		2	21.0309494222113	105.769379780961	Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Berriver Jardin Long Biên	pr41970849	180.0	0.0	11.5	0000	5	3	Đầy đủ	-1	21.0443894649586	105.877780312814	Berriver Jardin Long Biên, Nguyễn Văn Cừ, Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phường Thổ Quan	pr42612048	30.0	5.0	7.85	0000	0	0	Đầy đủ	2	21.0181101718455	105.833031585939	Phường Thổ Quan, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mặt phố tại đường Chiến Thắng	pr42491671	100.0	5.0	27.0	0000	5	5	Đầy đủ	2	20.9792077149091	105.796466943664	Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Võ Chí Công	pr42612254	38.0	0.0	12.5	0000	3	4	Đầy đủ nội thất sang xịn.	2	21.0600577686357	105.80477720427	Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Căn hộ chung cư tại Vinhomes D'Capitale	pr41745159	73.0	0.0	7.2	0001	2	2	Cơ bản.	0	21.00506858363192	105.7938278019152	Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hoàng Hoa Thám	pr42510515	50.0	0.0	11.3	0000	9	9	Cơ bản	2	21.0462622527059	105.810644320251	Đường Hoàng Hoa Thám, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Kim Đồng	pr42251227	55.0	0.0	16.3	0000	0	0		2	20.9836396244868	105.843812704582	Ngõ 24, Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	pr40300231	63.0	5.0	17.0	0000	5	5		2	21.0416142481247	105.786473613634	Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Cổ Loa	pr42642795	75.0	5.0	21.38	0001	4	4	Không nội thất	1	21.11542962413693	105.86966169808136	Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Căn hộ chung cư tại D’. Le Roi Soleil	pr34486539	136.0	0.0	10.8	0000	3	0	Full đồ nội thất tân cổ điển.	2	21.0658321380615	105.826507568359	D’. Le Roi Soleil , 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại xã Đông Hội	pr41610443	100.0	4.0	25.0	0000	0	0		-1	21.0880498130772	105.868168165293	Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Yên Hòa	pr42455444	35.0	3.7	7.3	0000	4	4	Đầy đủ	2	21.0234128580281	105.794554943651	Đường Yên Hòa, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lãng Yên	pr41308844	65.0	5.0	10.2	0000	4	4		2	21.011708624731	105.856434744357	Đường Lãng Yên, Phường Đồng Nhân, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Đào Tấn	pr42618852	36.0	5.2	8.6	0000	0	0	Cơ bản	2	21.0323302778339	105.808526807731	Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán đất tại đường Bắc Nam	pr42647682	70.0	17.0	9.52	0100	0	0		2	20.9913733528048	105.639022466487	Đường Bắc Nam, Thị trấn Quốc Oai, Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Bán đất tại đường Ngọc Thụy	pr41762307	80.0	4.5	17.2	0010	0	0		2	21.0495524243047	105.866484812865	Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42108338	95.0	7.0	30.0	0000	0	0		2	21.0304599617479	105.801650303091	Đường Cầu Giấy, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Huỳnh Thúc Kháng	pr41927916	55.0	4.5	18.3	0000	0	0		2	21.0183225795518	105.810840705243	Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại thị trấn Trâu Quỳ	pr42623731	60.0	0.0	8.6	0000	0	0		-1	21.0101577144713	105.93626729447	Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42641507	70.0	5.0	22.0	0000	6	0		2	21.0462568970179	105.791491143777	Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Thanh Nhàn	pr42607000	70.0	7.0	23.5	0000	0	0		2	21.0030738019209	105.859630269961	Đường Thanh Nhàn, Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Hoàng Cầu	pr42619260	45.0	5.0	14.8	0000	5	6	Đầy đủ	2	21.0161611676251	105.822559745137	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Bùi Xương Trạch	pr42652232	68.0	5.2	9.9	0000	4	3	Cơ bản	2	20.9876057022266	105.818861657268	Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Tạ Quang Bửu	pr42471687	112.0	4.0	21.36	0000	4	2		2	21.006581719591	105.846853944468	Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	pr42462228	60.0	0.0	11.6	0000	4	6		2	21.0439171101771	105.872136325411	Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phố Kim Mã	pr42614224	47.0	0.0	10.9	0000	0	0		2	21.0295153565367	105.80963117726	Phố Kim Mã, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
